Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link,ï»¿Category
komplek housing,komplek housing,Kec. Kabila Bone,"Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4404987,1.231.334.229,https://maps.google.com/?cid=0x0:0x940324a4171cf536,,
komplek housing,komplek housing,Desa Soguo bolaang uki,"F4G2+4GP, Botubarani, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.47541,12.310.133,https://maps.google.com/?cid=0x0:0x7adc669df246d83c,,
komplek housing,Komplek perumahan,Rumah mein,"C4CW+VPH, Oluhuta, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4221952,1.231.468.627,https://maps.google.com/?cid=0x0:0x25e8dba20b99a455,,
komplek housing,Komplek perumahan,Jelita pelealu house,"C4WG+6M, Botutonuo, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,89504234103.0,,,0.4455647,1.231.267.096,https://maps.google.com/?cid=0x0:0xce28b61d8e693b62,,
komplek housing,Vila,White House,"F4HG+5MP, Biluango, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo 96118","Biluango, Kec. Kabila Bone, Kabupaten Bone Bolango",GORONTALO,96118.0,Indonesia,,,,0.4779501,123.126.717,https://maps.google.com/?cid=0x0:0x7f38d5b7e32a2b0c,,
komplek housing,komplek housing,Gemu Family,"F42M+F6G, Jl. Desa, Botutonuo, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.452135,1.231.339.883,https://maps.google.com/?cid=0x0:0xd073b82e6eba8a61,,
komplek housing,Komplek perumahan,RumahYerik,"C4HP+PVX, Bintalahe, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.429725,123.136.328,https://maps.google.com/?cid=0x0:0x30787cecd92f81bc,,
komplek housing,Komplek perumahan,Lokasi,"F4J8+Q5P, Huangobotu, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4612136,1.231.177.182,https://maps.google.com/?cid=0x0:0xcf0f1749ef33fd5f,,
komplek housing,Perhimpunan Pengembang Perumahan,Rumah Diana,"Jl. Trans Sulawesi No.118, Huangobotu, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo 96117","Huangobotu, Kec. Kabila Bone, Kabupaten Bone Bolango",GORONTALO,96117.0,Indonesia,,,,0.4712906,1.231.052.267,https://maps.google.com/?cid=0x0:0x4f371dd93629a207,,
komplek housing,komplek housing,Rumah Keluarga Hamzah,"C4FX+9F7, Jl. Trans Sulawesi, Oluhuta, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4234103,1.231.486.772,https://maps.google.com/?cid=0x0:0x52b4f1243fb74dae,,
komplek housing,Pembangunan Perumahan,Rumah Assyifa,"Inengo Lorong Jonggol, Huangobotu, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo 96117","Huangobotu, Kec. Kabila Bone, Kabupaten Bone Bolango",GORONTALO,96117.0,Indonesia,,,,0.4732168,1.231.055.677,https://maps.google.com/?cid=0x0:0xd05107131f8cae7d,,
komplek housing,Komplek perumahan,Afdal hasim,"C4VP+4V, Molotabu, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4423241,1.231.363.354,https://maps.google.com/?cid=0x0:0xfd26ad876d8d96a5,,
komplek housing,Komplek perumahan,RAGIL HOUSE,"F4F3+7W3, Lorong Jonggol, Huangobotu, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo 96117","Lorong Jonggol, Huangobotu, Kec. Kabila Bone, Kabupaten Bone Bolango",GORONTALO,96117.0,Indonesia,,,,0.4730099,1.231.047.829,https://maps.google.com/?cid=0x0:0xe0936603f128ff22,,
komplek housing,Komplek perumahan,aca,"F469+94F, Biluango, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.460358,123.118.041,https://maps.google.com/?cid=0x0:0x5c32a46492fae806,,
komplek housing,Komplek perumahan,Feri Azis Usman,"C4VP+JJ5, Molotabu, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4440094,1.231.366.183,https://maps.google.com/?cid=0x0:0x87da19e11f0c2260,,
komplek housing,komplek housing,Afida Nuraini,"C4HQ+P4R, Bintalahe, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4293627,1.231.377.697,https://maps.google.com/?cid=0x0:0xc3495d46fa6de4e6,,
komplek housing,Komplek perumahan,All Harun,"C4VP+HM6, Molotabu, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.443816,12.313.742,https://maps.google.com/?cid=0x0:0x7f860ca622cb0180,,
komplek housing,Perhimpunan Pengembang Perumahan,Rumah Serli Mahid,"C4RM+R9W, Jl. Trans Sulawesi, Molotabu, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4420119,1.231.333.169,https://maps.google.com/?cid=0x0:0xa7c82589f802734e,,
komplek housing,Komplek perumahan,RumahTua,"C4QM+67G, Bintalahe, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4380688,1.231.332.145,https://maps.google.com/?cid=0x0:0xe7bb3613023695f4,,
komplek housing,Komplek perumahan,Home Noval,"F469+MQV, Biluango, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4617358,123.119.415,https://maps.google.com/?cid=0x0:0xd80042e18d3983fc,,
komplek housing,Pembangunan Perumahan,MALAKA FAMILY,"F459+569, Biluango, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4579213,1.231.181.202,https://maps.google.com/?cid=0x0:0xddb80eb18f0da53c,,
komplek housing,Restoran,rumah jahit mami inga,"C5G4+MWV, Oluhuta, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,85256128724.0,,,0.4267425,1.231.572.829,https://maps.google.com/?cid=0x0:0xd84284ca5efa7900,,
komplek housing,Komplek perumahan,Rumah Abil Almira,"Jl. Agropolitan No.1, Dutohe, Kec. Kabila, Kabupaten Bone Bolango, Gorontalo 96583","Dutohe, Kec. Kabila, Kabupaten Bone Bolango",GORONTALO,96583.0,Indonesia,,,,0.5328624,1.231.189.332,https://maps.google.com/?cid=0x0:0xd26ba1aea6462686,,
komplek housing,Komplek perumahan,Keluarga Mohi,"C53P+JH2, Lembah Hijau, Kec. Bonepantai, Kabupaten Bone Bolango, Gorontalo 96583","Lembah Hijau, Kec. Bonepantai, Kabupaten Bone Bolango",GORONTALO,96583.0,Indonesia,,,,0.4040171,1.231.863.874,https://maps.google.com/?cid=0x0:0x87c82c114fc89b13,,
komplek housing,Komplek perumahan,Mahmud Alim,"G5CM+FRM, Bonda Raya, Kec. Suwawa Sel., Kabupaten Bone Bolango, Gorontalo 96583","Bonda Raya, Kec. Suwawa Sel., Kabupaten Bone Bolango",GORONTALO,96583.0,Indonesia,,,,0.521217,1.231.845.447,https://maps.google.com/?cid=0x0:0x3031280206ee81cc,,
komplek housing,Komplek perumahan,Perumahan,"Perumahan griya arsol permai No.9 blok C, Dutohe Bar., Kec. Kabila, Kabupaten Bone Bolango, Gorontalo 96552","Dutohe Bar., Kec. Kabila, Kabupaten Bone Bolango",GORONTALO,96552.0,Indonesia,8124447415.0,,,0.5372563,1.231.162.104,https://maps.google.com/?cid=0x0:0x5b3f28e26a7f1650,,
komplek housing,Kantor Perusahaan,Desa Lembah Hijau,"C53P+69X, Lembah Hijau, Kec. Bonepantai, Kabupaten Bone Bolango, Gorontalo 96583","Lembah Hijau, Kec. Bonepantai, Kabupaten Bone Bolango",GORONTALO,96583.0,Indonesia,,,,0.4031125,1.231.859.844,https://maps.google.com/?cid=0x0:0xec3a8b029709ae57,,
komplek housing,Komplek perumahan,Zahra house,"G59P+HM8, Bonda Raya, Kec. Suwawa Sel., Kabupaten Bone Bolango, Gorontalo 96583","Bonda Raya, Kec. Suwawa Sel., Kabupaten Bone Bolango",GORONTALO,96583.0,Indonesia,,,,0.5188962,1.231.866.736,https://maps.google.com/?cid=0x0:0x5b691cf4926651af,,
komplek housing,Komplek perumahan,Nabila Home,"G6J2+QV6, Tapadaa, Kecamatan Suwawa Tengah, Kabupaten Bone Bolango, Gorontalo 96583","Tapadaa, Kecamatan Suwawa Tengah, Kabupaten Bone Bolango",GORONTALO,96583.0,Indonesia,,,,0.532178,123.203.411,https://maps.google.com/?cid=0x0:0x22eb25af935e3c8c,,
komplek housing,komplek housing,Kec. Kabila Bone,"Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4404987,1.231.334.229,https://maps.google.com/?cid=0x0:0x940324a4171cf536,,
komplek housing,komplek housing,Desa Soguo bolaang uki,"F4G2+4GP, Botubarani, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.47541,12.310.133,https://maps.google.com/?cid=0x0:0x7adc669df246d83c,,
komplek housing,Komplek perumahan,Rumah mein,"C4CW+VPH, Oluhuta, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4221952,1.231.468.627,https://maps.google.com/?cid=0x0:0x25e8dba20b99a455,,
komplek housing,Vila,White House,"F4HG+5MP, Biluango, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo 96118","Biluango, Kec. Kabila Bone, Kabupaten Bone Bolango",GORONTALO,96118.0,Indonesia,,,,0.4779501,123.126.717,https://maps.google.com/?cid=0x0:0x7f38d5b7e32a2b0c,,
komplek housing,Pembangunan Perumahan,Rumah Assyifa,"Inengo Lorong Jonggol, Huangobotu, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo 96117","Huangobotu, Kec. Kabila Bone, Kabupaten Bone Bolango",GORONTALO,96117.0,Indonesia,,,,0.4732168,1.231.055.677,https://maps.google.com/?cid=0x0:0xd05107131f8cae7d,,
komplek housing,Perhimpunan Pengembang Perumahan,Rumah Diana,"Jl. Trans Sulawesi No.118, Huangobotu, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo 96117","Huangobotu, Kec. Kabila Bone, Kabupaten Bone Bolango",GORONTALO,96117.0,Indonesia,,,,0.4712906,1.231.052.267,https://maps.google.com/?cid=0x0:0x4f371dd93629a207,,
komplek housing,Komplek perumahan,RumahYerik,"C4HP+PVX, Bintalahe, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.429725,123.136.328,https://maps.google.com/?cid=0x0:0x30787cecd92f81bc,,
komplek housing,Komplek perumahan,Lokasi,"F4J8+Q5P, Huangobotu, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4612136,1.231.177.182,https://maps.google.com/?cid=0x0:0xcf0f1749ef33fd5f,,
komplek housing,komplek housing,Afida Nuraini,"C4HQ+P4R, Bintalahe, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4293627,1.231.377.697,https://maps.google.com/?cid=0x0:0xc3495d46fa6de4e6,,
komplek housing,Komplek perumahan,Afdal hasim,"C4VP+4V, Molotabu, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4423241,1.231.363.354,https://maps.google.com/?cid=0x0:0xfd26ad876d8d96a5,,
komplek housing,komplek housing,Rumah Keluarga Hamzah,"C4FX+9F7, Jl. Trans Sulawesi, Oluhuta, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4234103,1.231.486.772,https://maps.google.com/?cid=0x0:0x52b4f1243fb74dae,,
komplek housing,Pembangunan Perumahan,Nurlela daud,"C4HQ+X74, Bintalahe, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4298878,1.231.382.044,https://maps.google.com/?cid=0x0:0xd24a6391a8aea0ff,,
komplek housing,Perhimpunan Pengembang Perumahan,Rumah Serli Mahid,"C4RM+R9W, Jl. Trans Sulawesi, Molotabu, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4420119,1.231.333.169,https://maps.google.com/?cid=0x0:0xa7c82589f802734e,,
komplek housing,Komplek perumahan,Feri Azis Usman,"C4VP+JJ5, Molotabu, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4440094,1.231.366.183,https://maps.google.com/?cid=0x0:0x87da19e11f0c2260,,
komplek housing,komplek housing,Gemu Family,"F42M+F6G, Jl. Desa, Botutonuo, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.452135,1.231.339.883,https://maps.google.com/?cid=0x0:0xd073b82e6eba8a61,,
komplek housing,Komplek perumahan,Ridwan pakaya,"F42X+2MW, Bintalahe, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4501086,1.231.492.106,https://maps.google.com/?cid=0x0:0x4623056f0a8483e0,,
komplek housing,Komplek perumahan,Jelita pelealu house,"C4WG+6M, Botutonuo, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,89504234103.0,,,0.4455647,1.231.267.096,https://maps.google.com/?cid=0x0:0xce28b61d8e693b62,,
komplek housing,Pembangunan Perumahan,Alsa sapiki house,"C4VR+QGJ, Molotabu, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4444649,1.231.412.718,https://maps.google.com/?cid=0x0:0xf51938395b33f128,,
komplek housing,Perhimpunan Pengembang Perumahan,Rumah,"F4F3+4MR, Huangobotu, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4728581,1.231.041.301,https://maps.google.com/?cid=0x0:0x113fd6d94329fab3,,
komplek housing,Komplek perumahan,RumahTua,"C4QM+67G, Bintalahe, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4380688,1.231.332.145,https://maps.google.com/?cid=0x0:0xe7bb3613023695f4,,
komplek housing,komplek housing,'ca House,"96Q8+FM4, Bilungala Utara, Kec. Bonepantai, Kabupaten Bone Bolango, Gorontalo 96585","Bilungala Utara, Kec. Bonepantai, Kabupaten Bone Bolango",GORONTALO,96585.0,Indonesia,,,,0.3886401,1.232.167.021,https://maps.google.com/?cid=0x0:0xaa1d21da9ac8251d,,
komplek housing,Pembangunan Perumahan,Graha Arsol,"Toto Sel., Kec. Kabila, Kabupaten Bone Bolango, Gorontalo 96128","Kec. Kabila, Kabupaten Bone Bolango",GORONTALO,96128.0,Indonesia,81356599820.0,,,0.5603487,1.230.972.649,https://maps.google.com/?cid=0x0:0x2b315c036e1ad124,,
komplek housing,Komplek perumahan,Perumahan,"Perumahan griya arsol permai No.9 blok C, Dutohe Bar., Kec. Kabila, Kabupaten Bone Bolango, Gorontalo 96552","Dutohe Bar., Kec. Kabila, Kabupaten Bone Bolango",GORONTALO,96552.0,Indonesia,8124447415.0,,,0.5372563,1.231.162.104,https://maps.google.com/?cid=0x0:0x5b3f28e26a7f1650,,
komplek housing,Komplek perumahan,Rumah Aksa putra,"96Q8+376 Kantor, Bilungala Utara, Kec. Bonepantai, Kabupaten Bone Bolango, Gorontalo 96585","Bilungala Utara, Kec. Bonepantai, Kabupaten Bone Bolango",GORONTALO,96585.0,Indonesia,,,,0.3876577,1.232.156.426,https://maps.google.com/?cid=0x0:0x2c02e05e9e471b57,,
komplek housing,Komplek perumahan,Isran,"96R4+QC6, Tunas Jaya, Kec. Bonepantai, Kabupaten Bone Bolango, Gorontalo 96585","Tunas Jaya, Kec. Bonepantai, Kabupaten Bone Bolango",GORONTALO,96585.0,Indonesia,,,,0.3918908,1.232.062.948,https://maps.google.com/?cid=0x0:0xca6572b919ab2f17,,
komplek housing,Komplek perumahan,ical lahay,"96R4+63V, Tunas Jaya, Kec. Bonepantai, Kabupaten Bone Bolango, Gorontalo 96585","Tunas Jaya, Kec. Bonepantai, Kabupaten Bone Bolango",GORONTALO,96585.0,Indonesia,,,,0.3906007,1.232.051.783,https://maps.google.com/?cid=0x0:0x1798fccf695988a,,
komplek housing,Komplek perumahan,Adithika Niimati,"96M6+3WR, Bilungala, Kec. Bonepantai, Kabupaten Bone Bolango, Gorontalo 96585","Bilungala, Kec. Bonepantai, Kabupaten Bone Bolango",GORONTALO,96585.0,Indonesia,,,,0.3827776,1.232.122.011,https://maps.google.com/?cid=0x0:0x1d3eb0021577ce1a,,
komplek housing,Komplek perumahan,Perumahan Griya Arsol 3,"G4P9+9QP, Unnamed Road, Dutohe, Kabila, Bone Bolango Regency, Gorontalo 96114","Unnamed Road, Dutohe, Kabila, Bone Bolango Regency",GORONTALO,96114.0,Indonesia,81356599820.0,,,0.5366234,1.231.191.415,https://maps.google.com/?cid=0x0:0x3ee8d85c6077b0c8,,
komplek housing,Komplek perumahan,RUMAH MUCHTAR JUNUS HADIA,"96J8+25M, Dusun luwoo, Bilungala, Kec. Bonepantai, Kabupaten Bone Bolango, Gorontalo 96585","Dusun luwoo, Bilungala, Kec. Bonepantai, Kabupaten Bone Bolango",GORONTALO,96585.0,Indonesia,,,,0.3800881,1.232.153.117,https://maps.google.com/?cid=0x0:0xb666c1323557a27d,,
komplek housing,komplek housing,Pinogu,"Dataran Hijau, Kec. Pinogu, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.49512,123.440.399,https://maps.google.com/?cid=0x0:0x91237a3d149f7292,,
komplek housing,komplek housing,Kec. Tebet,"Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta","Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta",GORONTALO,,Indonesia,,,,-62.251.223,1.068.549.881,https://maps.google.com/?cid=0x0:0xd575e31c807295f9,,
komplek housing,komplek housing,Kec. Suwawa,"Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5334859,1.231.401.735,https://maps.google.com/?cid=0x0:0x93d35ce738b79061,,
komplek housing,Komplek perumahan,PERUMAHAN DHITSON,"G4VP+P7G, Boludawa, Kec. Suwawa, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5442586,1.231.356.257,https://maps.google.com/?cid=0x0:0x7332c5f83621ed8c,,
komplek housing,Komplek perumahan,Rilla's sweet homey,"G4VM+5HC, Boludawa, Kec. Suwawa, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5429333,1.231.338.865,https://maps.google.com/?cid=0x0:0xbbb07464f2fce14c,,
komplek housing,Komplek perumahan,"Perumahan Citra Lestari Residence""""","G4VM+WW4, Boludawa, Kec. Suwawa, Kabupaten Bone Bolango, Gorontalo 96113","Boludawa, Kec. Suwawa, Kabupaten Bone Bolango",GORONTALO,96113.0,Indonesia,81223488988.0,,,0.544029,1.231.344.273,https://maps.google.com/?cid=0x0:0x9dce0d73b322d2d9,,
komplek housing,Komplek perumahan,nou ya,"G4MH+QHF, Tinelo, Kec. Suwawa, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.534441,1.231.289.187,https://maps.google.com/?cid=0x0:0xcb400fcdd7c2183,,
komplek housing,Toko,Home A2,"G4HW+P3M, Tingkohubu, Kec. Suwawa, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5289807,1.231.455.234,https://maps.google.com/?cid=0x0:0x8e19389213d13180,,
komplek housing,Komplek perumahan,Keitasya's house,"H42Q+83R, Jl. Jemb. Merah, Helumo, Kec. Suwawa, Kabupaten Bone Bolango, Gorontalo 96113","Jl. Jemb. Merah, Helumo, Kec. Suwawa, Kabupaten Bone Bolango",GORONTALO,96113.0,Indonesia,,,,0.5508535,1.231.376.386,https://maps.google.com/?cid=0x0:0x21e14391b68b91cc,,
komplek housing,Komplek perumahan,Keysha Home,"Jl. Makam Nani Wartabone No.1, Boludawa, Kec. Suwawa, Kabupaten Bone Bolango, Gorontalo 96113","Boludawa, Kec. Suwawa, Kabupaten Bone Bolango",GORONTALO,96113.0,Indonesia,,,,0.5431932,123.135.577,https://maps.google.com/?cid=0x0:0xdb99d9f135d0d304,,
komplek housing,Komplek perumahan,Rumah,"G4VM+4C9, Bube Baru, Kec. Suwawa, Kabupaten Bone Bolango, Gorontalo 96113","Bube Baru, Kec. Suwawa, Kabupaten Bone Bolango",GORONTALO,96113.0,Indonesia,,,,0.5428106,1.231.331.124,https://maps.google.com/?cid=0x0:0xa62e421d00c6261,,
komplek housing,Komplek perumahan,Rumah Aulia Cresendhy,"G4PJ+CWR, Bubeya, Kec. Suwawa, Kabupaten Bone Bolango, Gorontalo 96113","Bubeya, Kec. Suwawa, Kabupaten Bone Bolango",GORONTALO,96113.0,Indonesia,,,,0.5361077,1.231.322.538,https://maps.google.com/?cid=0x0:0xec015468da60993e,,
komplek housing,Komplek perumahan,rumah,"G4RR+J4P, Boludawa, Kec. Suwawa, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.544403,1.231.375.771,https://maps.google.com/?cid=0x0:0x47bfceeee02360ef,,
komplek housing,Komplek perumahan,house family,"G4JX+G4Q, Tingkohubu Tim., Kec. Suwawa, Kabupaten Bone Bolango, Gorontalo 96113","Tingkohubu Tim., Kec. Suwawa, Kabupaten Bone Bolango",GORONTALO,96113.0,Indonesia,,,,0.5313836,1.231.478.739,https://maps.google.com/?cid=0x0:0xa1e76d2dffa3c26,,
komplek housing,Pembangunan Perumahan,PERUM LE DAFFA,"G4VP+P7G, Boludawa, Kec. Suwawa, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.544257,1.231.356.281,https://maps.google.com/?cid=0x0:0xa07ecb1e9b04b7ef,,
komplek housing,Komplek perumahan,RUMAH ANDI CHAIKAL  KHEYRA,"Jl. Makam Nani Wartabone No.1, Boludawa, Kec. Suwawa, Kabupaten Bone Bolango, Gorontalo 96562","Boludawa, Kec. Suwawa, Kabupaten Bone Bolango",GORONTALO,96562.0,Indonesia,,,,0.543465,123.135.324,https://maps.google.com/?cid=0x0:0x96037685d3908b6b,,
komplek housing,Komplek perumahan,Suha Home,"H43J+8W8, Moutong, Kec. Tilongkabila, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5532876,1.231.323.409,https://maps.google.com/?cid=0x0:0x451bcefd16a99142,,
komplek housing,Komplek perumahan,IHC House,"G4PR+4XW, Tingkohubu, Kec. Suwawa, Kabupaten Bone Bolango, Gorontalo 96113","Tingkohubu, Kec. Suwawa, Kabupaten Bone Bolango",GORONTALO,96113.0,Indonesia,,,,0.535862,1.231.427.871,https://maps.google.com/?cid=0x0:0x6f0e21464a0f2183,,
komplek housing,Pembangunan Perumahan,Rumah Ci'i,"G4JQ+8R3, Boludawa, Kec. Suwawa, Kabupaten Bone Bolango, Gorontalo 96113","Boludawa, Kec. Suwawa, Kabupaten Bone Bolango",GORONTALO,96113.0,Indonesia,,,,0.5307592,1.231.395.542,https://maps.google.com/?cid=0x0:0x5579cf1e3efced08,,
komplek housing,Komplek perumahan,Rumah Adhit,"G4VP+P7G, Boludawa, Kec. Suwawa, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5442588,1.231.356.251,https://maps.google.com/?cid=0x0:0x3e24df7a25a36319,,
komplek housing,Komplek perumahan,Perumahan farinasa,"G4WQ+GP9, Helumo, Kec. Suwawa, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.546295,1.231.393.703,https://maps.google.com/?cid=0x0:0xd2a3f78605a84578,,
komplek housing,Pembangunan Perumahan,Alvhi Home,"G4VV+2C6, Boludawa, Kec. Suwawa, Kabupaten Bone Bolango, Gorontalo 96121","Boludawa, Kec. Suwawa, Kabupaten Bone Bolango",GORONTALO,96121.0,Indonesia,,,,0.5419668,1.231.438.154,https://maps.google.com/?cid=0x0:0xfad4e81e212b95d7,,
