ï»¿Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link,Category
,Minimarket,Chenzya Mart,"QFV3+C9W, Jl. Amurang - Kotamobagu, Pinasungkulan, Kec. Modoinding, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85256367700.0,,,0.793602,1.244.534.507,https://maps.google.com/?cid=0x0:0x11282c733760865b,,supermarket
,Minimarket,Toko Kishy,"RC4W+44M, desa makaaroyen, depan balai, Kec. Modoinding, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81244707954.0,,,0.8053282,1.244.453,https://maps.google.com/?cid=0x0:0xf900075b653c46e5,,supermarket
,Toko Kelontong Asia,Toko Sacro,"RC2X+54, Makaaruyen, Kec. Modoinding, Kabupaten Minahasa Selatan, Sulawesi Utara 95958","Makaaruyen, Kec. Modoinding, Kabupaten Minahasa Selatan",SULAWESI UTARA,95958.0,Indonesia,,,,0.8003743,1.244.476.995,https://maps.google.com/?cid=0x0:0xb1161ce0d01dea23,,supermarket
,Toko,Pangkalan LPG Woldy Pinasang,"RC4P+FX2, Palelon, Kec. Modoinding, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.8061368,1.244.373.932,https://maps.google.com/?cid=0x0:0x815abe912776718f,,supermarket
,Pusat Perbelanjaan,Pertamini  Kios CLARA,"RC3W+3V8, Jl. Amurang - Kotamobagu, Makaaruyen, Kec. Modoinding, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85242353336.0,,,0.8026717,124.447.196,https://maps.google.com/?cid=0x0:0x884bfadd90ce2729,,supermarket
,supermarket,Kec. Motoling Bar.,"Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.414.558,1.244.413.862,https://maps.google.com/?cid=0x0:0x6c6cffd8f0e2995b,,supermarket
,Pusat Perbelanjaan,Alfamart Raya Motoling,"Jl. Raya Jaga Iii No.Desa, Motoling, South Minahasa Regency, North Sulawesi 95351","Motoling, South Minahasa Regency",SULAWESI UTARA,95351.0,Indonesia,1500959.0,,,10.395.324,1.244.797.611,https://maps.google.com/?cid=0x0:0xdb5ba7621aca7005,,supermarket
,Toko,Toko X.Y Motoling,"2FRH+3W2, Motoling, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81356837203.0,,,10.401.424,1.244.797.799,https://maps.google.com/?cid=0x0:0xec4541f259849cf3,,supermarket
,Toko umum,toko yuda,"2CQR+XJF, Unnamed Road, Raanan Baru I, Kec. Motoling Bar., Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82296610664.0,,,1.039.939,1.244.415.475,https://maps.google.com/?cid=0x0:0x5fdb9c4f2d579e4c,,supermarket
,Toko bahan makanan,Warung Mega,"Jalan lopana Permai,jaga 6, Motoling Dua","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.412.744,1.244.638.948,https://maps.google.com/?cid=0x0:0xa232348e28338a65,,supermarket
,Toko bahan makanan,Manuel's SHOP,"Motoling Dua, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81343604412.0,,,10.383.845,1.244.731.061,https://maps.google.com/?cid=0x0:0x1c4f0de7b154629,,supermarket
,Toko,Kios IPEY,"2FQH+X2J, Motoling Satu, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82259383693.0,,,10.399.648,1.244.775.211,https://maps.google.com/?cid=0x0:0x183174a4ad3dcfed,,supermarket
,Toko bahan makanan,Toko QR,"3GG4+HHV, Tokin Baru, Kec. Motoling Tim., Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85340522555.0,,,10.764.965,1.245.064.217,https://maps.google.com/?cid=0x0:0x47c8ca8137b0cca3,,supermarket
,Toko,Toko Nola Kiel,"2FXP+7CX, Jl. Amurang - Kotamobagu, Picuan Baru, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82395333117.0,,,1.048.234,1.244.861.242,https://maps.google.com/?cid=0x0:0x64488fec01fd4b4f,,supermarket
,Toko Daging Premium,Tim's Store,"Jaga 3, Malola, Kumelembuai, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81270072992.0,,,1.062.429,1.244.787.169,https://maps.google.com/?cid=0x0:0xeadfa72fe2ae9ff4,,supermarket
,Komplek perumahan,Indomaret Raanan Baru,"Raanan Baru, Kec. Motoling Bar., Kabupaten Minahasa Selatan, Sulawesi Utara 95942","Kec. Motoling Bar., Kabupaten Minahasa Selatan",SULAWESI UTARA,95942.0,Indonesia,,,,10.416.632,1.244.413.461,https://maps.google.com/?cid=0x0:0xf472b765f346e01b,,supermarket
,Toko,Kios Kr2,"29XQ+FWJ, Tondei Dua, Kec. Motoling Bar., Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81241111670.0,,,10.487.244,1.243.897.812,https://maps.google.com/?cid=0x0:0x17af6ee7998d7425,,supermarket
,Toko bahan makanan,Kel.Paat - Tombeng,"2FQH+6PV, Motoling, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.381.147,1.244.793.071,https://maps.google.com/?cid=0x0:0x373cbb35bc10c283,,supermarket
,Agen Gas Elpiji,Pangkalan Gas Etny Muyu,"2FJ8+G43, Unnamed Road, Raanan Lama, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.312.561,1.244.653.104,https://maps.google.com/?cid=0x0:0x6b7df509c4635ffa,,supermarket
,Komplek perumahan,Glowhomes,"jaga 7, Jl. Raya Tondei No.2, Tondei Dua, Kec. Motoling Bar., Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.049.491,1.243.887.147,https://maps.google.com/?cid=0x0:0xa789aa149b56ef59,,supermarket
,Toko bahan makanan,Kios RAVATA,"2FXP+4C6, Picuan Baru, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85145796251.0,,,10.477.757,1.244.860.312,https://maps.google.com/?cid=0x0:0x57f192d15ecc2406,,supermarket
,Minimarket,Alfamart Ongkaw II,"Jl. Trans Sulawesi No.Desa, Ongkaw Dua, Kec. Sinonsayang, Kabupaten Minahasa Selatan, Sulawesi Utara 95356","Ongkaw Dua, Kec. Sinonsayang, Kabupaten Minahasa Selatan",SULAWESI UTARA,95356.0,Indonesia,1500959.0,,,1.091.871,1.243.414.379,https://maps.google.com/?cid=0x0:0x86ee4191f4f497c6,,supermarket
,Toko Swalayan,Toko Anna,"38WW+8X8, Ongkaw II, Kec. Sinonsayang, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.958,12.434.745,https://maps.google.com/?cid=0x0:0x1ecf58fa226a8a49,,supermarket
,Toko Ponsel,FENDI Cell,"Bar, Tondei Dua, Motoling Barat, South Minahasa Regency, North Sulawesi","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81340093866.0,,,104.813,1.243.896.942,https://maps.google.com/?cid=0x0:0x1a472beff1dfebd6,,supermarket
,Toko bahan makanan,Warung,"3F55+HFR Jaga 1, Malola, Kec. Kumelembuai, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.589.976,124.458.641,https://maps.google.com/?cid=0x0:0xa6d276bac0639eb3,,supermarket
,supermarket,Kec. Motoling Tim.,"Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.658.557,1.244.966.035,https://maps.google.com/?cid=0x0:0xc31c83b5c58d6f0d,,supermarket
,Toko bahan makanan,Toko QR,"3GG4+HHV, Tokin Baru, Kec. Motoling Tim., Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85340522555.0,,,10.764.965,1.245.064.217,https://maps.google.com/?cid=0x0:0x47c8ca8137b0cca3,,supermarket
,Toko Daging Premium,Tim's Store,"Jaga 3, Malola, Kumelembuai, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81270072992.0,,,1.062.429,1.244.787.169,https://maps.google.com/?cid=0x0:0xeadfa72fe2ae9ff4,,supermarket
,Pusat Perbelanjaan,Alfamart Raya Motoling,"Jl. Raya Jaga Iii No.Desa, Motoling, South Minahasa Regency, North Sulawesi 95351","Motoling, South Minahasa Regency",SULAWESI UTARA,95351.0,Indonesia,1500959.0,,,10.395.324,1.244.797.611,https://maps.google.com/?cid=0x0:0xdb5ba7621aca7005,,supermarket
,Kios,Kios REVA,"3GG7+G35, Tokin Baru, Kec. Motoling Tim., Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.765.181,1.245.127.673,https://maps.google.com/?cid=0x0:0x459874ed113328c2,,supermarket
,Toko,Toko Nola Kiel,"2FXP+7CX, Jl. Amurang - Kotamobagu, Picuan Baru, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82395333117.0,,,1.048.234,1.244.861.242,https://maps.google.com/?cid=0x0:0x64488fec01fd4b4f,,supermarket
,Toko,Toko X.Y Motoling,"2FRH+3W2, Motoling, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81356837203.0,,,10.401.424,1.244.797.799,https://maps.google.com/?cid=0x0:0xec4541f259849cf3,,supermarket
,Minimarket,INDOMARET RAYA MOTOLING,"2FQH+RXG, Jl. Amurang - Kotamobagu, Motoling, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.395.589,1.244.799.459,https://maps.google.com/?cid=0x0:0x283edda3665c1359,,supermarket
,Pusat Perbelanjaan,Depot Patricia Tan,"2GP7+W98, Unnamed Road, Picuan, Tim., Picuan, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82292754489.0,,,1.037.278,1.245.134.634,https://maps.google.com/?cid=0x0:0x9bf20f5c7f5975a1,,supermarket
,Kios,Kios Achiera,"jaga 2, Tokin, Kec. Motoling Tim., Kabupaten Minahasa Selatan, Sulawesi Utara 95956","Tokin, Kec. Motoling Tim., Kabupaten Minahasa Selatan",SULAWESI UTARA,95956.0,Indonesia,8976419352.0,,,10.806.624,1.245.210.203,https://maps.google.com/?cid=0x0:0x42c4a8db6ebfe8f9,,supermarket
,Toko bahan makanan,Kios RAVATA,"2FXP+4C6, Picuan Baru, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85145796251.0,,,10.477.757,1.244.860.312,https://maps.google.com/?cid=0x0:0x57f192d15ecc2406,,supermarket
,Toko,Kios IPEY,"2FQH+X2J, Motoling Satu, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82259383693.0,,,10.399.648,1.244.775.211,https://maps.google.com/?cid=0x0:0x183174a4ad3dcfed,,supermarket
,Minimarket,Toni pongantung,"Jl. Tahun Depan No.133, Kumelembuai I, Kec. Kumelembuai, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.895.926,1.244.964.277,https://maps.google.com/?cid=0x0:0x7074f2f8ca132336,,supermarket
,Toko bahan makanan,Manuel's SHOP,"Motoling Dua, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81343604412.0,,,10.383.845,1.244.731.061,https://maps.google.com/?cid=0x0:0x1c4f0de7b154629,,supermarket
,Pertanian,Eleyes Farm,"3FQV+4C4, Kumelembuai, Kec. Kumelembuai, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.877.719,1.244.935.663,https://maps.google.com/?cid=0x0:0x27d27e9096db88f1,,supermarket
,Toko bahan makanan,Kel.Paat - Tombeng,"2FQH+6PV, Motoling, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.381.147,1.244.793.071,https://maps.google.com/?cid=0x0:0x373cbb35bc10c283,,supermarket
,Sekolah menengah,SMA NEGERI 1 MOTOLING TIMUR,"3GHC+574, Tokin, Kec. Motoling Tim., Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.077.875,124.520.717,https://maps.google.com/?cid=0x0:0xfae5411f740f7c71,,supermarket
,Gereja,GMIM IMMANUEL TOKIN,"3GHC+F28, Tokin, Kec. Motoling Tim., Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.786.528,1.245.200.746,https://maps.google.com/?cid=0x0:0xe278559c3ef9dba9,,supermarket
,Toko umum,toko yuda,"2CQR+XJF, Unnamed Road, Raanan Baru I, Kec. Motoling Bar., Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82296610664.0,,,1.039.939,1.244.415.475,https://maps.google.com/?cid=0x0:0x5fdb9c4f2d579e4c,,supermarket
,Minimarket,Kios hillary,"3GG6+CH7, Ranotana, Kec. Sario, Kota Manado, Sulawesi Utara","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.760.413,1.245.114.275,https://maps.google.com/?cid=0x0:0x70f290503c6e02a9,,supermarket
,Toko Kue,Jimmy Workshop,"3GR2+9C8, Kumelembuai, Kec. Kumelembuai, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.909.186,1.245.010.685,https://maps.google.com/?cid=0x0:0xc357678341ee865c,,supermarket
,Agen Gas Elpiji,Pangkalan Gas Etny Muyu,"2FJ8+G43, Unnamed Road, Raanan Lama, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.312.561,1.244.653.104,https://maps.google.com/?cid=0x0:0x6b7df509c4635ffa,,supermarket
,Toko bahan makanan,Warung KeyKev,"3F6J+M66, Malola, Kec. Kumelembuai, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.616.418,1.244.805.328,https://maps.google.com/?cid=0x0:0xb7811e0efed75dff,,supermarket
,supermarket,Kec. Motoling Tim.,"Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.658.557,1.244.966.035,https://maps.google.com/?cid=0x0:0xc31c83b5c58d6f0d,,supermarket
,Toko bahan makanan,Toko QR,"3GG4+HHV, Tokin Baru, Kec. Motoling Tim., Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85340522555.0,,,10.764.965,1.245.064.217,https://maps.google.com/?cid=0x0:0x47c8ca8137b0cca3,,supermarket
,Toko Daging Premium,Tim's Store,"Jaga 3, Malola, Kumelembuai, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81270072992.0,,,1.062.429,1.244.787.169,https://maps.google.com/?cid=0x0:0xeadfa72fe2ae9ff4,,supermarket
,Pembangunan Perumahan,Kaligis Turangan,"3GJG+7M6, Tokin, Kec. Motoling Tim., Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85256425612.0,,,10.806.569,1.245.266.409,https://maps.google.com/?cid=0x0:0x9cc05cf23a893b35,,supermarket
,Pusat Perbelanjaan,Alfamart Raya Motoling,"Jl. Raya Jaga Iii No.Desa, Motoling, South Minahasa Regency, North Sulawesi 95351","Motoling, South Minahasa Regency",SULAWESI UTARA,95351.0,Indonesia,1500959.0,,,10.395.324,1.244.797.611,https://maps.google.com/?cid=0x0:0xdb5ba7621aca7005,,supermarket
,Kios,Kios REVA,"3GG7+G35, Tokin Baru, Kec. Motoling Tim., Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.765.181,1.245.127.673,https://maps.google.com/?cid=0x0:0x459874ed113328c2,,supermarket
,Pusat Perbelanjaan,Depot Patricia Tan,"2GP7+W98, Unnamed Road, Picuan, Tim., Picuan, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82292754489.0,,,1.037.278,1.245.134.634,https://maps.google.com/?cid=0x0:0x9bf20f5c7f5975a1,,supermarket
,Minimarket,INDOMARET RAYA MOTOLING,"2FQH+RXG, Jl. Amurang - Kotamobagu, Motoling, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.395.589,1.244.799.459,https://maps.google.com/?cid=0x0:0x283edda3665c1359,,supermarket
,Toko,Toko Nola Kiel,"2FXP+7CX, Jl. Amurang - Kotamobagu, Picuan Baru, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82395333117.0,,,1.048.234,1.244.861.242,https://maps.google.com/?cid=0x0:0x64488fec01fd4b4f,,supermarket
,Kios,Kios Achiera,"jaga 2, Tokin, Kec. Motoling Tim., Kabupaten Minahasa Selatan, Sulawesi Utara 95956","Tokin, Kec. Motoling Tim., Kabupaten Minahasa Selatan",SULAWESI UTARA,95956.0,Indonesia,8976419352.0,,,10.806.624,1.245.210.203,https://maps.google.com/?cid=0x0:0x42c4a8db6ebfe8f9,,supermarket
,Toko bahan makanan,Manuel's SHOP,"Motoling Dua, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81343604412.0,,,10.383.845,1.244.731.061,https://maps.google.com/?cid=0x0:0x1c4f0de7b154629,,supermarket
,Toko Swalayan,Golden Pasar Swalayan,"Ruko Boulevard, Jl. Piere Tendean No.5, Wenang Utara, Kec. Wenang, Kota Manado, Sulawesi Utara","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.884.317,1.248.379.329,https://maps.google.com/?cid=0x0:0x2d4fb94562e6ef96,,supermarket
,Toko Swalayan,Cool Supermarket,"8R7Q+J6R, Jl. Babe Palar, Walian, Kec. Tomohon Sel., Kota Tomohon, Sulawesi Utara","Kota Tomohon, Sulawesi Utara",SULAWESI UTARA,,Indonesia,431351252.0,,,1.314.119,1.248.380.117,https://maps.google.com/?cid=0x0:0x37eb35a3e5b2af17,,supermarket
,Toko,Kios IPEY,"2FQH+X2J, Motoling Satu, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82259383693.0,,,10.399.648,1.244.775.211,https://maps.google.com/?cid=0x0:0x183174a4ad3dcfed,,supermarket
,Toko umum,toko yuda,"2CQR+XJF, Unnamed Road, Raanan Baru I, Kec. Motoling Bar., Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82296610664.0,,,1.039.939,1.244.415.475,https://maps.google.com/?cid=0x0:0x5fdb9c4f2d579e4c,,supermarket
,Toko bahan makanan,Kel.Paat - Tombeng,"2FQH+6PV, Motoling, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.381.147,1.244.793.071,https://maps.google.com/?cid=0x0:0x373cbb35bc10c283,,supermarket
,Toko bahan makanan,Kios RAVATA,"2FXP+4C6, Picuan Baru, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85145796251.0,,,10.477.757,1.244.860.312,https://maps.google.com/?cid=0x0:0x57f192d15ecc2406,,supermarket
,Minimarket,Toni pongantung,"Jl. Tahun Depan No.133, Kumelembuai I, Kec. Kumelembuai, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.895.926,1.244.964.277,https://maps.google.com/?cid=0x0:0x7074f2f8ca132336,,supermarket
,Pertanian,Eleyes Farm,"3FQV+4C4, Kumelembuai, Kec. Kumelembuai, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.877.719,1.244.935.663,https://maps.google.com/?cid=0x0:0x27d27e9096db88f1,,supermarket
,Minimarket,Kios hillary,"3GG6+CH7, Ranotana, Kec. Sario, Kota Manado, Sulawesi Utara","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.760.413,1.245.114.275,https://maps.google.com/?cid=0x0:0x70f290503c6e02a9,,supermarket
,Agen Gas Elpiji,Pangkalan Gas Etny Muyu,"2FJ8+G43, Unnamed Road, Raanan Lama, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.312.561,1.244.653.104,https://maps.google.com/?cid=0x0:0x6b7df509c4635ffa,,supermarket
,Toko Kue,Jimmy Workshop,"3GR2+9C8, Kumelembuai, Kec. Kumelembuai, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.909.186,1.245.010.685,https://maps.google.com/?cid=0x0:0xc357678341ee865c,,supermarket
,Toko bahan makanan,Warung KeyKev,"3F6J+M66, Malola, Kec. Kumelembuai, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.616.418,1.244.805.328,https://maps.google.com/?cid=0x0:0xb7811e0efed75dff,,supermarket
,supermarket,Kec. Ranoyapo,"Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.9993883,1.244.993.385,https://maps.google.com/?cid=0x0:0x1e005a1bf0ed1cb7,,supermarket
,Minimarket,Alfamart Pontak,"Jl. Raya Amurang - Tompaso Baru, Pontak, Kec. Ranoyapo, Kabupaten Minahasa Selatan, Sulawesi Utara 95694","Pontak, Kec. Ranoyapo, Kabupaten Minahasa Selatan",SULAWESI UTARA,95694.0,Indonesia,1500959.0,,,0.9995863,1.244.994.498,https://maps.google.com/?cid=0x0:0x2c3358b7f2091ffb,,supermarket
,Minimarket,Alfa Mart,"XFQR+MFG, Jl. Amurang - Kotamobagu, Poopo, Kec. Ranoyapo, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.9891838,1.244.912.119,https://maps.google.com/?cid=0x0:0x64be151e06171796,,supermarket
,Toko umum,Toko Natania Neke,"XFC5+PF2, Poopo Bar., Kec. Ranoyapo, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82188460913.0,,,0.9717595,124.458.641,https://maps.google.com/?cid=0x0:0xca603a86f633547a,,supermarket
,Toko,Toko Nola Kiel,"2FXP+7CX, Jl. Amurang - Kotamobagu, Picuan Baru, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82395333117.0,,,1.048.234,1.244.861.242,https://maps.google.com/?cid=0x0:0x64488fec01fd4b4f,,supermarket
,Toko bahan makanan,Steven Kawan Mujair,"XFQR+CM6, Poopo, Kec. Ranoyapo, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.9885467,1.244.916.278,https://maps.google.com/?cid=0x0:0x2f286e237433fe3b,,supermarket
,Pusat Perbelanjaan,Alfamart Raya Motoling,"Jl. Raya Jaga Iii No.Desa, Motoling, South Minahasa Regency, North Sulawesi 95351","Motoling, South Minahasa Regency",SULAWESI UTARA,95351.0,Indonesia,1500959.0,,,10.395.324,1.244.797.611,https://maps.google.com/?cid=0x0:0xdb5ba7621aca7005,,supermarket
,Toko Sepatu,Toko Sepatu Remitha,"WF99+WQW, Unnamed Road, Tompaso Baru Dua, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81373056665.0,,,0.9198665,1.244.694.477,https://maps.google.com/?cid=0x0:0xb624963f1663973e,,supermarket
