Category;Real Category;Business Name;Address;City;State;Postal Code;Country;Phone;Latitude;Longitude;Map Link;;
hardware store;Pemasok Bahan Bangunan;Bintang Terang;Jl. Sutan Syahrir No.35, Kepatihan Wetan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57129;Kepatihan Wetan, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57129;Indonesia;271652797;-75.659.846;1.108.316.509;https://maps.google.com/?cid=0x0:0x3dcdd71d5d953e28;;
hardware store;Toko Bahan Bangunan;BINTANG TIMUR SOLO;Jl. Dr. Rajiman PASAR No.274, KADIPOLO, Sriwedari, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57141;KADIPOLO, Sriwedari, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57141;Indonesia;271719333;-757.196;1.108.143.433;https://maps.google.com/?cid=0x0:0x19e2acd3fda39847;;
hardware store;Toko Perlengkapan Rumah;MR.DIY;Solo Grand Mall, Jl. Slamet Riyadi No.273 Lt.2, Penumping, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57141;Jl. Slamet Riyadi No.273 Lt.2, Penumping, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57141;Indonesia;;-7.566.449;1.108.074.555;https://maps.google.com/?cid=0x0:0x9b6cc3d649792e7d;;
hardware store;Toko Kayu;JJ Abadi;Jl. Profesor DR. Soeharso No.36, Jajar, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57144;Jajar, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57144;Indonesia;8122988225;-75.520.294;1.107.878.349;https://maps.google.com/?cid=0x0:0x5ddb983b378e593a;;
hardware store;Toko Bahan Bangunan;TB. Sinar Cakra;Jl. Manyar I No.12, Manahan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139;Manahan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57139;Indonesia;85102516363;-75.583.512;1.108.027.213;https://maps.google.com/?cid=0x0:0xadfe2cb7500f024;;
hardware store;Toko Bahan Bangunan;TB. Sari Rejo;Jl. Letjen Sutoyo No.34, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57135;Nusukan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57135;Indonesia;271852800;-75.482.325;1.108.305.799;https://maps.google.com/?cid=0x0:0xdb54374f7349a752;;
hardware store;Toko Bahan Bangunan;KENCANA MULYA;Jl. Profesor DR. Soeharso No.51, Jajar, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57144;Jajar, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57144;Indonesia;81227165919;-75.546.909;1.107.867.477;https://maps.google.com/?cid=0x0:0xa39b3c81cc5109ff;;
hardware store;Toko Bahan Bangunan;MAJU LESTARI;Jl. Slamet Riyadi No.616, Jajar, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57144;Jajar, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57144;Indonesia;271717278;-7.557.938;110.782.771;https://maps.google.com/?cid=0x0:0x657cbff8f14653;;
hardware store;Toko Pakaian;Hardware;Solo Square, Jalan Brigjend Slamet Riyadi No.451, Lantai 1 Solo Square Unit2B-6A, Pajang, Laweyan, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146;Jalan Brigjend Slamet Riyadi No.451, Lantai 1 Solo Square Unit2B-6A, Pajang, Laweyan, Pajang, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57146;Indonesia;2717655632;-75.597.848;1.107.869.223;https://maps.google.com/?cid=0x0:0xdce5d56beef6932e;;
hardware store;Toko Perlengkapan Rumah;Azko Solo Paragon;Jl. Yosodipuro No.133, Mangkubumen, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139;Mangkubumen, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57139;Indonesia;81233272380;-75.616.023;1.108.095.769;https://maps.google.com/?cid=0x0:0xe25293d362e98fbb;;
hardware store;Toko Perlengkapan Rumah;AZKO SOLO SQUARE;Solo Square Mall, Jl. Slamet Riyadi No.451-455 LG Floor, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146;Jl. Slamet Riyadi No.451-455 LG Floor, Pajang, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57146;Indonesia;89516404358;-75.614.513;1.107.885.488;https://maps.google.com/?cid=0x0:0x114851eead1dffb;;
hardware store;Toko Bahan Bangunan;TB. Intan Makmur;Jl. Basuki Rahmat No.37, Kerten, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57143;Kerten, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57143;Indonesia;85101818031;-75.565.281;1.107.882.929;https://maps.google.com/?cid=0x0:0xfaf7a4668d81cd51;;
hardware store;Toko Bahan Bangunan;KENCANA MULYA;Jl. Profesor DR. Soeharso No.51, Jajar, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57144;Jajar, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57144;Indonesia;81227165919;-75.546.909;1.107.867.477;https://maps.google.com/?cid=0x0:0xa39b3c81cc5109ff;;
hardware store;Toko Perlengkapan Rumah;MR.DIY;Solo Square, Jl. Slamet Riyadi No.451-455 2, Unit No. 12 B-C, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146;Jl. Slamet Riyadi No.451-455 2, Unit No. 12 B-C, Pajang, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57146;Indonesia;2130022789;-7.561.326;1.107.884.237;https://maps.google.com/?cid=0x0:0xee853a99955c070a;;
hardware store;Pemasok Bahan Bangunan;Bintang Terang;Jl. Sutan Syahrir No.35, Kepatihan Wetan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57129;Kepatihan Wetan, Kec. Jebres, Kota Surakarta;JAWA TENGAH;57129;Indonesia;271652797;-75.659.846;1.108.316.509;https://maps.google.com/?cid=0x0:0x3dcdd71d5d953e28;;
hardware store;Toko Bahan Bangunan;PRIMA JAYA SOLO FASTENERS (Baut, Mur dan Aksesoris) dan TOOLS (Peralatan Teknik) - VETERAN 201;Jl. Veteran No.201, Kratonan, Kec. Serengan, Kota Surakarta, Jawa Tengah 57155;Kratonan, Kec. Serengan, Kota Surakarta;JAWA TENGAH;57155;Indonesia;89690655839;-75.821.654;1.108.200.712;https://maps.google.com/?cid=0x0:0xbabeee8c3f0d443b;;
hardware store;Toko Bahan Bangunan;BINTANG TIMUR SOLO;Jl. Dr. Rajiman PASAR No.274, KADIPOLO, Sriwedari, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57141;KADIPOLO, Sriwedari, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57141;Indonesia;271719333;-757.196;1.108.143.433;https://maps.google.com/?cid=0x0:0x19e2acd3fda39847;;
hardware store;Toko Bahan Bangunan;PRIMA JAYA SOLO FASTENERS (Baut, Mur dan Aksesoris) dan TOOLS (Peralatan Teknik) - PASAR NONGKO;Jl. R. M. Said No.212, Mangkubumen, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139;Mangkubumen, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57139;Indonesia;89672287113;-7.556.682;1.108.126.006;https://maps.google.com/?cid=0x0:0x158ec7cf91bfbe30;;
hardware store;Toko Bahan Bangunan;TB. LESTARI ALAM;Jl. Dr. Rajiman No.645, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146;Pajang, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57146;Indonesia;271711923;-7.568.523;110.788.532;https://maps.google.com/?cid=0x0:0xbe6faa54fe166974;;
hardware store;Toko Perlengkapan Rumah;MR.DIY;Solo Grand Mall, Jl. Slamet Riyadi No.273 Lt.2, Penumping, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57141;Jl. Slamet Riyadi No.273 Lt.2, Penumping, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57141;Indonesia;;-7.566.449;1.108.074.555;https://maps.google.com/?cid=0x0:0x9b6cc3d649792e7d;;
hardware store;Toko Bahan Bangunan;Tb summa;Jl. A. Yani No.372F, Dusun II, Makamhaji, Kec. Kartasura, Kabupaten Sukoharjo, Jawa Tengah 57161;Dusun II, Makamhaji, Kec. Kartasura, Kabupaten Sukoharjo;JAWA TENGAH;57161;Indonesia;;-75.577.803;1.107.778.652;https://maps.google.com/?cid=0x0:0x2f2dc30019d8f4da;;
hardware store;Toko Pakaian;Hardware;Solo Square, Jalan Brigjend Slamet Riyadi No.451, Lantai 1 Solo Square Unit2B-6A, Pajang, Laweyan, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146;Jalan Brigjend Slamet Riyadi No.451, Lantai 1 Solo Square Unit2B-6A, Pajang, Laweyan, Pajang, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57146;Indonesia;2717655632;-75.597.848;1.107.869.223;https://maps.google.com/?cid=0x0:0xdce5d56beef6932e;;
hardware store;Toko Bahan Bangunan;MAJU LESTARI;Jl. Slamet Riyadi No.616, Jajar, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57144;Jajar, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57144;Indonesia;271717278;-7.557.938;110.782.771;https://maps.google.com/?cid=0x0:0x657cbff8f14653;;
hardware store;Toko Perlengkapan Rumah;AZKO SOLO SQUARE;Solo Square Mall, Jl. Slamet Riyadi No.451-455 LG Floor, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146;Jl. Slamet Riyadi No.451-455 LG Floor, Pajang, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57146;Indonesia;89516404358;-75.614.513;1.107.885.488;https://maps.google.com/?cid=0x0:0x114851eead1dffb;;
hardware store;Toko Perlengkapan Rumah;MR.DIY;Solo Square, Jl. Slamet Riyadi No.451-455 2, Unit No. 12 B-C, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146;Jl. Slamet Riyadi No.451-455 2, Unit No. 12 B-C, Pajang, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57146;Indonesia;2130022789;-7.561.326;1.107.884.237;https://maps.google.com/?cid=0x0:0xee853a99955c070a;;
hardware store;Toko Bahan Bangunan;TB. Intan Makmur;Jl. Basuki Rahmat No.37, Kerten, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57143;Kerten, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57143;Indonesia;85101818031;-75.565.281;1.107.882.929;https://maps.google.com/?cid=0x0:0xfaf7a4668d81cd51;;
hardware store;Toko Kayu;JJ Abadi;Jl. Profesor DR. Soeharso No.36, Jajar, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57144;Jajar, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57144;Indonesia;8122988225;-75.520.294;1.107.878.349;https://maps.google.com/?cid=0x0:0x5ddb983b378e593a;;
hardware store;Pemasok Peralatan Industri;PT Sinergi Multi Teknindo;Ruko Emerald, Jl. Mojo No.13D no 4, Karangasem, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57102;Jl. Mojo No.13D no 4, Karangasem, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57102;Indonesia;271710459;-75.486.026;1.107.770.797;https://maps.google.com/?cid=0x0:0x3ec029e4b9f95160;;
hardware store;Toko Bahan Bangunan;Tb summa;Jl. A. Yani No.372F, Dusun II, Makamhaji, Kec. Kartasura, Kabupaten Sukoharjo, Jawa Tengah 57161;Dusun II, Makamhaji, Kec. Kartasura, Kabupaten Sukoharjo;JAWA TENGAH;57161;Indonesia;;-75.577.803;1.107.778.652;https://maps.google.com/?cid=0x0:0x2f2dc30019d8f4da;;
hardware store;Toko Perlengkapan Rumah;MR.DIY;Solo Grand Mall, Jl. Slamet Riyadi No.273 Lt.2, Penumping, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57141;Jl. Slamet Riyadi No.273 Lt.2, Penumping, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57141;Indonesia;;-7.566.449;1.108.074.555;https://maps.google.com/?cid=0x0:0x9b6cc3d649792e7d;;
hardware store;Toko Alat Listrik;Juku Baut, Teknik, Listrik;Jl. Adi Sumarmo No.335, Plalangan, Klodran, Kec. Colomadu, Kabupaten Karanganyar, Jawa Tengah 57137;Plalangan, Klodran, Kec. Colomadu, Kabupaten Karanganyar;JAWA TENGAH;57137;Indonesia;82133007200;-75.353.157;1.107.949.729;https://maps.google.com/?cid=0x0:0xfc7b5b7b61261815;;
hardware store;Toko Bahan Bangunan;KENCANA MULYA;Jl. Profesor DR. Soeharso No.51, Jajar, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57144;Jajar, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57144;Indonesia;81227165919;-75.546.909;1.107.867.477;https://maps.google.com/?cid=0x0:0xa39b3c81cc5109ff;;
hardware store;Toko Bahan Bangunan;Toko Bangunan Jati Baru;Jl. Baturan Raya, Baturan, Kec. Colomadu, Kota Surakarta, Jawa Tengah 57171;Baturan, Kec. Colomadu, Kota Surakarta;JAWA TENGAH;57171;Indonesia;;-7.542.865;110.785.645;https://maps.google.com/?cid=0x0:0xe0b9c22d657b0ead;;
hardware store;Pasar bahan bangunan;Rojo Express Pajang;Jl. Dr. Rajiman No.672, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146;Pajang, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57146;Indonesia;89512450510;-75.675.769;11.078.379;https://maps.google.com/?cid=0x0:0xf5bcc506669120eb;;
hardware store;Toko;TB Sanggup Santoso;Jl. Sekar Jagad No.12, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146;Pajang, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57146;Indonesia;81226545001;-75.733.115;1.107.915.118;https://maps.google.com/?cid=0x0:0x2cb66049eaf7e118;;
hardware store;Toko Pakaian;Hardware;Solo Square, Jalan Brigjend Slamet Riyadi No.451, Lantai 1 Solo Square Unit2B-6A, Pajang, Laweyan, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146;Jalan Brigjend Slamet Riyadi No.451, Lantai 1 Solo Square Unit2B-6A, Pajang, Laweyan, Pajang, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57146;Indonesia;2717655632;-75.597.848;1.107.869.223;https://maps.google.com/?cid=0x0:0xdce5d56beef6932e;;
hardware store;Toko Perlengkapan Rumah;Azko Solo Paragon;Jl. Yosodipuro No.133, Mangkubumen, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139;Mangkubumen, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57139;Indonesia;81233272380;-75.616.023;1.108.095.769;https://maps.google.com/?cid=0x0:0xe25293d362e98fbb;;
hardware store;Toko Perlengkapan Rumah;AZKO SOLO SQUARE;Solo Square Mall, Jl. Slamet Riyadi No.451-455 LG Floor, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146;Jl. Slamet Riyadi No.451-455 LG Floor, Pajang, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57146;Indonesia;89516404358;-75.614.513;1.107.885.488;https://maps.google.com/?cid=0x0:0x114851eead1dffb;;
hardware store;Toko Bahan Bangunan;MAJU LESTARI;Jl. Slamet Riyadi No.616, Jajar, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57144;Jajar, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57144;Indonesia;271717278;-7.557.938;110.782.771;https://maps.google.com/?cid=0x0:0x657cbff8f14653;;
hardware store;Toko Perlengkapan Rumah;MR.DIY;Solo Square, Jl. Slamet Riyadi No.451-455 2, Unit No. 12 B-C, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146;Jl. Slamet Riyadi No.451-455 2, Unit No. 12 B-C, Pajang, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57146;Indonesia;2130022789;-7.561.326;1.107.884.237;https://maps.google.com/?cid=0x0:0xee853a99955c070a;;
hardware store;Pasar bahan bangunan;Rojo Express Pajang;Jl. Dr. Rajiman No.672, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146;Pajang, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57146;Indonesia;89512450510;-75.675.769;11.078.379;https://maps.google.com/?cid=0x0:0xf5bcc506669120eb;;
hardware store;Toko Bahan Bangunan;TB. Intan Makmur;Jl. Basuki Rahmat No.37, Kerten, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57143;Kerten, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57143;Indonesia;85101818031;-75.565.281;1.107.882.929;https://maps.google.com/?cid=0x0:0xfaf7a4668d81cd51;;
hardware store;Toko Perlengkapan Rumah;MR.DIY;Solo Grand Mall, Jl. Slamet Riyadi No.273 Lt.2, Penumping, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57141;Jl. Slamet Riyadi No.273 Lt.2, Penumping, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57141;Indonesia;;-7.566.449;1.108.074.555;https://maps.google.com/?cid=0x0:0x9b6cc3d649792e7d;;
hardware store;Toko;TB Sanggup Santoso;Jl. Sekar Jagad No.12, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146;Pajang, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57146;Indonesia;81226545001;-75.733.115;1.107.915.118;https://maps.google.com/?cid=0x0:0x2cb66049eaf7e118;;
hardware store;Toko Bahan Bangunan;PRIMA JAYA SOLO FASTENERS (Baut, Mur dan Aksesoris) dan TOOLS (Peralatan Teknik) - PASAR NONGKO;Jl. R. M. Said No.212, Mangkubumen, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139;Mangkubumen, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57139;Indonesia;89672287113;-7.556.682;1.108.126.006;https://maps.google.com/?cid=0x0:0x158ec7cf91bfbe30;;
hardware store;Toko Bahan Bangunan;Tb summa;Jl. A. Yani No.372F, Dusun II, Makamhaji, Kec. Kartasura, Kabupaten Sukoharjo, Jawa Tengah 57161;Dusun II, Makamhaji, Kec. Kartasura, Kabupaten Sukoharjo;JAWA TENGAH;57161;Indonesia;;-75.577.803;1.107.778.652;https://maps.google.com/?cid=0x0:0x2f2dc30019d8f4da;;
hardware store;Toko Bahan Bangunan;BINTANG TIMUR SOLO;Jl. Dr. Rajiman PASAR No.274, KADIPOLO, Sriwedari, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57141;KADIPOLO, Sriwedari, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57141;Indonesia;271719333;-757.196;1.108.143.433;https://maps.google.com/?cid=0x0:0x19e2acd3fda39847;;
hardware store;Toko Bahan Bangunan;PRIMA JAYA SOLO FASTENERS (Baut, Mur dan Aksesoris) dan TOOLS (Peralatan Teknik) - VETERAN 201;Jl. Veteran No.201, Kratonan, Kec. Serengan, Kota Surakarta, Jawa Tengah 57155;Kratonan, Kec. Serengan, Kota Surakarta;JAWA TENGAH;57155;Indonesia;89690655839;-75.821.654;1.108.200.712;https://maps.google.com/?cid=0x0:0xbabeee8c3f0d443b;;
hardware store;Toko Perlengkapan Rumah;Pelangi Tehnik - Toko Mur Baut  Alat Listrik;Jl. Parang Kusumo No.24, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57552;Pajang, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57552;Indonesia;271723367;-75.758.936;1.107.839.805;https://maps.google.com/?cid=0x0:0x5e368138d8f1584c;;
hardware store;Toko Pakaian;Hardware;Solo Square, Jalan Brigjend Slamet Riyadi No.451, Lantai 1 Solo Square Unit2B-6A, Pajang, Laweyan, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146;Jalan Brigjend Slamet Riyadi No.451, Lantai 1 Solo Square Unit2B-6A, Pajang, Laweyan, Pajang, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57146;Indonesia;2717655632;-75.597.848;1.107.869.223;https://maps.google.com/?cid=0x0:0xdce5d56beef6932e;;
hardware store;Toko Perlengkapan Rumah;Azko Solo Paragon;Jl. Yosodipuro No.133, Mangkubumen, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139;Mangkubumen, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57139;Indonesia;81233272380;-75.616.023;1.108.095.769;https://maps.google.com/?cid=0x0:0xe25293d362e98fbb;;
hardware store;Toko Bahan Bangunan;MAJU LESTARI;Jl. Slamet Riyadi No.616, Jajar, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57144;Jajar, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57144;Indonesia;271717278;-7.557.938;110.782.771;https://maps.google.com/?cid=0x0:0x657cbff8f14653;;
hardware store;Toko Bahan Bangunan;BINTANG TIMUR SOLO;Jl. Dr. Rajiman PASAR No.274, KADIPOLO, Sriwedari, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57141;KADIPOLO, Sriwedari, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57141;Indonesia;271719333;-757.196;1.108.143.433;https://maps.google.com/?cid=0x0:0x19e2acd3fda39847;;
hardware store;Toko Bahan Bangunan;TB. LESTARI ALAM;Jl. Dr. Rajiman No.645, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146;Pajang, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57146;Indonesia;271711923;-7.568.523;110.788.532;https://maps.google.com/?cid=0x0:0xbe6faa54fe166974;;
hardware store;Toko Bahan Bangunan;TB. Intan Makmur;Jl. Basuki Rahmat No.37, Kerten, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57143;Kerten, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57143;Indonesia;85101818031;-75.565.281;1.107.882.929;https://maps.google.com/?cid=0x0:0xfaf7a4668d81cd51;;
hardware store;Toko Bahan Bangunan;PRIMA JAYA SOLO FASTENERS (Baut, Mur dan Aksesoris) dan TOOLS (Peralatan Teknik) - PASAR NONGKO;Jl. R. M. Said No.212, Mangkubumen, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139;Mangkubumen, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57139;Indonesia;89672287113;-7.556.682;1.108.126.006;https://maps.google.com/?cid=0x0:0x158ec7cf91bfbe30;;
hardware store;Toko Batu;Batu Alam Solo UD. Panca Karya;Jl. Ki Mangun Sarkoro No.62, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57135;Nusukan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57135;Indonesia;85224607747;-75.422.911;1.108.148.856;https://maps.google.com/?cid=0x0:0x740d741a1b07da9f;;
hardware store;Pemasok Peralatan Industri;PT Sinergi Multi Teknindo;Ruko Emerald, Jl. Mojo No.13D no 4, Karangasem, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57102;Jl. Mojo No.13D no 4, Karangasem, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57102;Indonesia;271710459;-75.486.026;1.107.770.797;https://maps.google.com/?cid=0x0:0x3ec029e4b9f95160;;
hardware store;Toko Perlengkapan Rumah;MR.DIY;Solo Grand Mall, Jl. Slamet Riyadi No.273 Lt.2, Penumping, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57141;Jl. Slamet Riyadi No.273 Lt.2, Penumping, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57141;Indonesia;;-7.566.449;1.108.074.555;https://maps.google.com/?cid=0x0:0x9b6cc3d649792e7d;;
hardware store;Toko Perlengkapan Rumah;MR.DIY;Solo Square, Jl. Slamet Riyadi No.451-455 2, Unit No. 12 B-C, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146;Jl. Slamet Riyadi No.451-455 2, Unit No. 12 B-C, Pajang, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57146;Indonesia;2130022789;-7.561.326;1.107.884.237;https://maps.google.com/?cid=0x0:0xee853a99955c070a;;
hardware store;Pasar bahan bangunan;Rojo Express Pajang;Jl. Dr. Rajiman No.672, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146;Pajang, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57146;Indonesia;89512450510;-75.675.769;11.078.379;https://maps.google.com/?cid=0x0:0xf5bcc506669120eb;;
hardware store;Toko Bahan Bangunan;PRIMA JAYA SOLO FASTENERS (Baut, Mur dan Aksesoris) dan TOOLS (Peralatan Teknik) - VETERAN 201;Jl. Veteran No.201, Kratonan, Kec. Serengan, Kota Surakarta, Jawa Tengah 57155;Kratonan, Kec. Serengan, Kota Surakarta;JAWA TENGAH;57155;Indonesia;89690655839;-75.821.654;1.108.200.712;https://maps.google.com/?cid=0x0:0xbabeee8c3f0d443b;;
hardware store;Toko Alat Listrik;Juku Baut, Teknik, Listrik;Jl. Adi Sumarmo No.335, Plalangan, Klodran, Kec. Colomadu, Kabupaten Karanganyar, Jawa Tengah 57137;Plalangan, Klodran, Kec. Colomadu, Kabupaten Karanganyar;JAWA TENGAH;57137;Indonesia;82133007200;-75.353.157;1.107.949.729;https://maps.google.com/?cid=0x0:0xfc7b5b7b61261815;;
hardware store;Toko Bahan Bangunan;TB. LESTARI ALAM;Jl. Dr. Rajiman No.645, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146;Pajang, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57146;Indonesia;271711923;-7.568.523;110.788.532;https://maps.google.com/?cid=0x0:0xbe6faa54fe166974;;
hardware store;Toko Bahan Bangunan;PRIMA JAYA SOLO FASTENERS (Baut, Mur dan Aksesoris) dan TOOLS (Peralatan Teknik) - VETERAN 201;Jl. Veteran No.201, Kratonan, Kec. Serengan, Kota Surakarta, Jawa Tengah 57155;Kratonan, Kec. Serengan, Kota Surakarta;JAWA TENGAH;57155;Indonesia;89690655839;-75.821.654;1.108.200.712;https://maps.google.com/?cid=0x0:0xbabeee8c3f0d443b;;
hardware store;Toko Pakaian;Hardware;Solo Square, Jalan Brigjend Slamet Riyadi No.451, Lantai 1 Solo Square Unit2B-6A, Pajang, Laweyan, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146;Jalan Brigjend Slamet Riyadi No.451, Lantai 1 Solo Square Unit2B-6A, Pajang, Laweyan, Pajang, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57146;Indonesia;2717655632;-75.597.848;1.107.869.223;https://maps.google.com/?cid=0x0:0xdce5d56beef6932e;;
hardware store;Toko Bahan Bangunan;PRIMA JAYA SOLO FASTENERS (Baut, Mur dan Aksesoris) dan TOOLS (Peralatan Teknik) - NUSUKAN;Jl. Kapten Piere Tendean No.183 C, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57135;Nusukan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57135;Indonesia;89672287116;-7.542.887;110.820.141;https://maps.google.com/?cid=0x0:0xd7de32f5a57ef537;;
hardware store;Distributor Baja;TB.MORODADI PUTRA;Bumi, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57149;Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57149;Indonesia;2717654357;-75.707.745;1.108.016.227;https://maps.google.com/?cid=0x0:0x279d0a5720dcf862;;
hardware store;hardware store;Toko Mugi Makmur;CQHV+R2Q, Jl. Kramat, Laweyan, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57148;Jl. Kramat, Laweyan, Kec. Laweyan, Kota Surakarta;JAWA TENGAH;57148;Indonesia;;-75.704.105;1.107.926.212;https://maps.google.com/?cid=0x0:0x3abc4a4288c5a7af;;
